fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count
5.85,20-01-2023 01:18,-73.9847505,40.73855945,-73.97494517,40.72906812,3
14.27,19-02-2023 02:07,-73.95228508,40.73683813,-74.00709707,40.77961433,4
9.03,03-08-2023 08:03,-73.99354865,40.77833378,-73.95478249,40.77227172,2
7.79,15-12-2023 18:28,-73.97533767,40.72920189,-74.00178488,40.72799965,1
5.97,22-06-2023 04:23,-73.99145669,40.76399967,-73.99719803,40.75481856,2
9.94,07-04-2023 23:21,-73.96531171,40.72002462,-74.00059223,40.7427546,1
6.59,12-12-2023 23:09,-74.00713251,40.75577096,-73.98014997,40.75262442,1
12.05,30-05-2023 23:59,-74.00724637,40.77495658,-73.96098877,40.74823211,5
8.47,25-08-2023 12:37,-73.96134834,40.73727605,-73.99398463,40.72288894,6
5.64,03-12-2023 20:14,-73.98394391,40.73113156,-74.00146077,40.73892522,2
9.13,09-04-2023 13:49,-73.9895292,40.75910079,-73.9854047,40.72753123,5
7.76,23-10-2023 18:40,-73.97354839,40.76275608,-73.9511007,40.74933809,1
10.75,13-08-2023 13:37,-73.96788604,40.76128183,-74.00933652,40.774439,4
11.03,16-01-2023 21:54,-73.99792792,40.73915901,-73.97976012,40.77973197,1
12.91,26-08-2023 13:46,-73.99887413,40.73513214,-73.96983791,40.77665518,2
5.57,28-04-2023 19:08,-73.95251096,40.77735513,-73.96159675,40.77914183,2
13.18,30-08-2023 03:23,-73.97462014,40.77539797,-73.96522855,40.72091478,2
6.62,28-06-2023 00:04,-73.98659301,40.747439,-74.00553434,40.76376682,2
11.52,23-02-2023 00:42,-73.9619135,40.77077163,-73.98228777,40.73637693,4
8.75,04-05-2023 20:36,-73.97849046,40.74713941,-74.00527503,40.77193708,5
8.31,05-08-2023 23:36,-73.99550023,40.74546334,-73.97280868,40.76882401,3
6.54,09-02-2023 10:49,-73.99759588,40.72940578,-74.00537811,40.74542047,5
6.13,03-02-2023 03:02,-73.98618844,40.74558436,-74.00709511,40.74839564,1
10.14,28-06-2023 04:56,-73.95840625,40.75224502,-73.99163831,40.7359055,2
12.27,07-02-2023 22:41,-74.00631313,40.72135026,-73.95367009,40.73732824,2
11.21,28-08-2023 19:04,-73.99688844,40.74664678,-73.96740021,40.77887047,3
10.29,18-04-2023 01:40,-73.95641089,40.76688137,-74.00975844,40.77333117,5
8.7,08-05-2023 03:37,-74.00269593,40.76080276,-73.99291632,40.73151214,1
9.54,30-11-2023 19:44,-73.97222246,40.75810942,-74.00895013,40.73653148,2
12.13,08-03-2023 14:08,-73.99718932,40.77457333,-73.99234134,40.72651888,6
15.43,25-01-2023 06:15,-73.97364799,40.72108192,-73.96887047,40.77933225,3
8.44,25-03-2023 17:32,-73.98701375,40.75342286,-73.96441328,40.77443259,3
10.85,17-07-2023 15:49,-74.00389939,40.76724093,-73.96175353,40.75312588,6
6.74,23-04-2023 20:57,-73.9750515,40.75248012,-73.95540059,40.76157359,1
9.36,11-03-2023 02:52,-73.96901744,40.73943373,-73.98805241,40.76487682,3
6.13,08-10-2023 18:23,-73.96918364,40.72817503,-73.95824414,40.73222867,6
4.61,31-01-2023 23:51,-73.97177794,40.77325378,-73.96633988,40.77607998,3
3.93,29-08-2023 23:32,-73.97998651,40.74824574,-73.97773465,40.75160456,5
13.11,16-03-2023 03:46,-73.97883164,40.77268691,-73.95272215,40.72554709,2
6.87,28-03-2023 18:28,-73.97186159,40.75515113,-73.95313554,40.74382496,5
6.06,28-10-2023 05:03,-73.96858444,40.76045153,-73.95614374,40.75609879,3
9.6,27-04-2023 17:51,-73.9707074,40.76825567,-73.99786636,40.74116939,4
5.87,01-05-2023 00:40,-73.97478327,40.75954933,-73.9975268,40.76195227,1
12.28,27-09-2023 00:45,-74.00064966,40.74388329,-73.95593982,40.772923,3
7.55,30-01-2023 23:40,-73.99736301,40.750818,-73.98612521,40.76631353,3
8.46,28-11-2023 19:47,-73.99438656,40.76818273,-73.96215334,40.75855948,6
5.32,05-09-2023 17:23,-73.9548203,40.74241902,-73.96878356,40.75072945,5
4.31,10-07-2023 06:37,-73.96443629,40.74328729,-73.96425859,40.73526781,1
10.37,09-09-2023 00:55,-73.97682799,40.72574141,-74.00842357,40.74729677,6
9.86,09-06-2023 07:08,-73.99487658,40.77487507,-73.98420257,40.73757717,2
15.02,07-05-2023 18:19,-74.00334651,40.72546218,-73.95857439,40.7760414,1
7.74,24-11-2023 09:46,-73.95607445,40.75889255,-73.98060446,40.77443867,3
6.45,04-04-2023 22:33,-73.95644004,40.74479167,-73.96859196,40.72934958,5
10.13,23-06-2023 20:08,-74.00335826,40.74433716,-73.96464289,40.76935721,4
8.92,13-04-2023 13:29,-73.962167,40.76077311,-74.0027545,40.76217488,3
14.53,27-07-2023 15:51,-73.9832013,40.72402562,-74.00065527,40.7785127,1
7.44,30-07-2023 22:42,-73.99056198,40.75562235,-73.96652678,40.74779839,6
8.57,17-02-2023 04:25,-73.96565373,40.76632191,-74.00672577,40.76333046,6
8.23,04-10-2023 04:28,-73.97314023,40.76969277,-73.98948628,40.75107304,1
4.86,14-10-2023 10:06,-73.96319819,40.73023182,-73.95491498,40.72416403,4
13.5,14-01-2023 07:49,-74.00554027,40.77384514,-73.97553865,40.72280588,1
12.04,01-04-2023 23:58,-73.99088478,40.75936877,-73.95537129,40.72732669,6
10.41,29-06-2023 01:40,-73.99084099,40.77291129,-73.99143501,40.73777146,1
7.62,05-12-2023 01:13,-73.99021481,40.74911684,-73.97180242,40.73554679,6
5.92,14-04-2023 15:17,-73.97985121,40.752522,-73.99279543,40.7636996,5
6.73,03-07-2023 11:19,-73.99301917,40.7751423,-74.00333269,40.76295536,1
7.81,28-05-2023 06:41,-73.98333698,40.77399457,-73.95055828,40.77828367,2
6.13,02-08-2023 21:07,-73.98793334,40.74688965,-73.99942607,40.73862345,4
11.81,19-03-2023 16:05,-73.96588224,40.73646476,-73.99869105,40.77630713,3
6.99,20-06-2023 22:11,-73.97378995,40.74359023,-73.9594849,40.75677104,4
5.18,01-04-2023 19:47,-73.97078223,40.74326586,-73.96186578,40.74971852,6
10.7,03-01-2023 16:04,-73.99736497,40.73721201,-73.95133021,40.76007048,3
9.07,12-04-2023 13:15,-73.99046987,40.73611478,-74.00569536,40.76216533,5
10.36,02-01-2023 12:29,-74.00873007,40.77166378,-74.00435246,40.73031574,1
12.15,08-07-2023 06:35,-74.00349752,40.72419172,-73.98307716,40.76510293,6
7.25,06-01-2023 21:22,-73.99409675,40.76065667,-73.97449515,40.76351037,3
13.65,10-12-2023 23:54,-74.00607218,40.7303692,-74.00771825,40.77985194,3
11.93,21-08-2023 10:26,-73.97384206,40.74067035,-74.00049661,40.77471687,5
10.88,15-03-2023 15:11,-73.95011219,40.72369258,-73.96779987,40.76107961,6
11.16,06-01-2023 00:43,-74.00395109,40.73619842,-73.96988761,40.76274182,4
9.38,08-07-2023 02:07,-73.96072619,40.76610526,-74.00461883,40.77675914,6
9.58,15-11-2023 15:23,-74.00287103,40.77310092,-73.95410003,40.7780307,4
10.56,28-09-2023 17:07,-73.96980516,40.73329163,-73.99471417,40.76961791,4
7.42,01-02-2023 07:09,-73.97141054,40.74781287,-73.95676616,40.76604361,1
6.9,27-08-2023 04:13,-73.95583698,40.74821944,-73.95462071,40.72668195,5
6.68,25-03-2023 22:52,-74.00316326,40.77241452,-73.98059582,40.76981933,3
8.81,07-05-2023 19:03,-73.99107333,40.76576794,-73.98528201,40.73519174,4
4.64,18-08-2023 16:06,-74.00455321,40.75078463,-73.99331178,40.75382706,4
8.91,07-12-2023 19:22,-73.985557,40.76024483,-73.96155708,40.74432235,4
11.91,27-08-2023 10:15,-73.95530441,40.7708413,-73.99820469,40.74073644,2
7.52,25-11-2023 23:33,-73.96310861,40.72057234,-73.97267253,40.738615,1
8.6,01-03-2023 15:20,-73.96662599,40.7441734,-73.97597196,40.77132562,4
5.73,30-10-2023 12:45,-73.97801835,40.77443459,-73.9950663,40.76614817,6
6.53,29-01-2023 14:37,-73.95699086,40.76441878,-73.95101717,40.75140693,2
7.07,15-03-2023 03:49,-73.98303349,40.75257048,-73.95922055,40.75986883,5
9.46,30-09-2023 20:54,-74.00101886,40.75177867,-74.00876829,40.77907168,3
6.28,26-06-2023 05:56,-73.95974489,40.74086621,-73.98466485,40.74385211,4
4.03,23-12-2023 03:17,-73.9932217,40.75123123,-73.98846168,40.75306604,1
10.08,14-03-2023 05:30,-74.00678199,40.75932299,-73.95703144,40.75201142,4
9.88,22-08-2023 03:10,-74.00243772,40.74510178,-73.99413027,40.77615834,1
8.48,04-07-2023 21:30,-73.97345647,40.76284919,-73.95009296,40.74109375,2
7.1,11-03-2023 07:27,-73.97357508,40.77167393,-73.99799522,40.77917529,1
4.91,30-08-2023 17:28,-73.99438901,40.72928109,-73.99536692,40.73828186,6
8.1,01-11-2023 13:31,-73.96636919,40.74709282,-73.9700351,40.72653442,5
9.44,16-11-2023 21:05,-73.96358159,40.74448121,-74.00033659,40.73148241,1
6.89,22-04-2023 03:54,-73.95476984,40.76124789,-73.95667187,40.74557328,6
10.08,08-09-2023 16:34,-73.97490375,40.73499205,-74.00340425,40.75898536,3
6.16,25-09-2023 08:23,-73.9632346,40.75841505,-73.95100095,40.75100951,2
10.17,11-07-2023 03:03,-73.96481402,40.77264935,-73.95752141,40.74257669,1
9.06,31-10-2023 17:46,-73.99453146,40.7450879,-73.95962061,40.753722,4
4.97,16-09-2023 09:05,-73.99138644,40.77466094,-73.98556696,40.77032838,5
5.89,03-02-2023 04:27,-73.98129106,40.77958982,-73.9791815,40.77033586,3
10.51,29-04-2023 19:39,-74.00885766,40.72636552,-73.98261853,40.76357367,1
12.7,14-01-2023 23:45,-73.99215613,40.73398319,-73.95075438,40.77714691,1
8.56,21-04-2023 18:17,-73.98156703,40.77702279,-74.00791044,40.75541228,3
13.9,26-01-2023 18:08,-74.00351584,40.77749966,-73.98709746,40.72045946,3
10.37,09-11-2023 00:14,-74.00242345,40.72586244,-73.9518967,40.73745578,1
7.25,10-04-2023 02:28,-73.9822058,40.72089991,-73.98783659,40.73969336,4
8.12,25-08-2023 15:16,-73.9661421,40.729666,-73.986097,40.75283956,4
6.46,06-10-2023 07:05,-73.95997506,40.77976077,-73.97212196,40.77429337,4
10.95,28-05-2023 08:53,-73.97722117,40.73079998,-73.95556387,40.7702869,1
6.27,07-05-2023 14:46,-73.98151506,40.75015286,-73.99232867,40.73393038,2
9.76,06-11-2023 08:05,-73.98694317,40.77090506,-73.95314368,40.75116341,1
10.15,23-07-2023 02:46,-73.99842306,40.7212241,-73.9930463,40.75954892,2
11.03,18-03-2023 09:23,-74.00120628,40.75626934,-73.96107633,40.77925069,4
9.46,10-08-2023 11:02,-73.96248621,40.73662153,-73.99344971,40.72187817,1
9.01,11-09-2023 06:42,-73.9820996,40.77174009,-74.00562098,40.74783264,6
11.19,23-09-2023 18:23,-73.96258079,40.73700767,-73.96126185,40.77928652,4
7.83,20-12-2023 12:36,-73.96775502,40.76120534,-73.98299542,40.77863235,1
8.36,24-10-2023 02:29,-73.99836625,40.76045318,-73.98655506,40.73984359,4
5.71,31-03-2023 15:18,-73.97938156,40.73328961,-73.98420702,40.720001,3
10.55,02-11-2023 10:11,-73.983359,40.72208795,-73.97330542,40.75520408,6
9.41,24-05-2023 16:58,-73.98456759,40.74455497,-73.99423839,40.77201633,1
6.12,06-11-2023 04:41,-73.97744574,40.73735159,-73.99576353,40.73945783,2
7.93,19-07-2023 10:18,-73.95107509,40.76853866,-73.98099365,40.7760562,4
11.24,14-05-2023 10:37,-73.96122596,40.76802185,-74.007862,40.73996215,6
5.51,08-01-2023 15:16,-73.95577725,40.74742144,-73.97142904,40.75661208,6
10.93,14-04-2023 05:09,-74.00822163,40.75639073,-73.96062936,40.76332276,6
9.51,22-11-2023 19:26,-74.00157982,40.75625557,-73.96635499,40.74072495,5
9.8,25-10-2023 17:45,-74.00491418,40.76962949,-73.98184185,40.74113238,2
5.24,27-10-2023 21:12,-73.99420614,40.74550014,-73.97607658,40.74819969,5
9.9,27-06-2023 03:41,-73.98348645,40.7365268,-74.00842915,40.77011341,4
7.32,17-01-2023 07:13,-73.97147681,40.7359021,-73.95525877,40.72605105,6
5.01,04-04-2023 23:35,-73.97995012,40.75217154,-73.97651625,40.75788876,1
8.94,29-10-2023 13:42,-73.95580897,40.74694889,-73.99101545,40.76064088,1
9.61,05-02-2023 19:37,-73.95360864,40.74640725,-73.99238506,40.75347237,1
13.5,20-10-2023 11:08,-74.00018874,40.72546824,-73.97042051,40.7761503,5
5.98,13-12-2023 19:06,-73.95882522,40.76311622,-73.97494027,40.75611944,6
8.82,27-10-2023 22:25,-73.98109667,40.7328242,-73.99872945,40.75807461,4
7.15,24-03-2023 15:05,-73.98280023,40.73181722,-73.98540485,40.7559856,3
8.12,02-05-2023 23:18,-73.96290364,40.7447655,-73.96942912,40.76332113,1
5.31,29-12-2023 20:35,-74.00441157,40.7336667,-73.99214072,40.72812456,4
9.2,05-06-2023 23:46,-73.95705041,40.7550315,-73.97944341,40.77365658,3
8.96,14-09-2023 04:54,-73.9697482,40.7422878,-73.99470724,40.72254954,3
11.6,08-08-2023 13:31,-73.9574843,40.7469347,-74.00569911,40.75844464,4
7.89,10-02-2023 08:44,-73.95033135,40.75223016,-73.98670525,40.75692886,1
6.26,23-06-2023 14:02,-73.97891973,40.73221213,-73.96607536,40.73248727,1
4.98,27-06-2023 13:56,-74.00440427,40.7293451,-73.99716897,40.72244266,2
12.59,12-04-2023 00:27,-74.00000857,40.77282531,-73.9647298,40.72833012,4
7.34,10-11-2023 03:08,-73.99058291,40.74602342,-73.96983046,40.73630032,6
10.39,15-07-2023 22:49,-74.00378682,40.74472562,-73.97955778,40.77292634,3
13.2,02-07-2023 08:03,-73.96107949,40.72213673,-73.95171266,40.77134406,5
10.63,29-03-2023 14:58,-73.99218793,40.74987858,-73.95699513,40.72383133,5
8.78,26-01-2023 14:56,-73.95144683,40.75325018,-73.97620943,40.73735608,6
7.82,08-04-2023 23:52,-73.96784451,40.75353045,-73.97653321,40.77335897,1
9.15,03-07-2023 06:26,-73.99959418,40.76242187,-73.99333372,40.73419954,2
13.17,11-12-2023 14:54,-73.98143744,40.73064891,-73.95478809,40.77975792,6
7.94,26-06-2023 13:03,-73.98198695,40.73513339,-73.95624429,40.73541041,5
6.18,11-01-2023 05:52,-73.9804493,40.76864383,-73.96547658,40.7643468,1
11.26,17-08-2023 19:11,-73.97785853,40.77683024,-74.00232708,40.74502355,2
9.49,07-01-2023 12:49,-74.00812962,40.72815596,-73.96778124,40.72817467,5
8.73,02-08-2023 06:06,-73.96882193,40.74985897,-73.99481316,40.73530928,3
10.09,31-01-2023 08:11,-73.98076849,40.73285058,-73.99867141,40.76050708,5
6.74,25-09-2023 22:37,-73.96254208,40.72360439,-73.9644473,40.74022338,5
7.33,07-01-2023 00:05,-73.96107903,40.7395302,-73.95241602,40.75624769,5
4.91,14-05-2023 12:02,-73.99616789,40.72862126,-74.00346566,40.73233186,5
7.07,31-05-2023 22:40,-74.00709462,40.76259598,-74.00016144,40.74691486,1
7.71,10-06-2023 11:51,-73.96780597,40.75202352,-73.99684593,40.75073475,4
7.15,02-03-2023 09:47,-73.95133423,40.72863007,-73.95222534,40.74476707,3
7.15,24-11-2023 13:35,-73.98320052,40.7205545,-73.9682161,40.73187508,4
7.92,22-02-2023 11:06,-73.99442323,40.76848942,-73.96930272,40.74769321,1
9.49,04-04-2023 04:50,-74.00059969,40.73057166,-73.97969839,40.76157403,5
7.49,25-12-2023 16:31,-73.99275326,40.756373,-73.97774425,40.77789434,2
8.29,03-02-2023 14:31,-73.99032483,40.74021531,-73.9925896,40.7673713,2
8.79,16-08-2023 01:38,-73.98456752,40.75512916,-74.00072712,40.72968823,4
5.15,16-06-2023 03:02,-73.97067557,40.73893922,-73.96318347,40.73636211,6
4.8,19-04-2023 01:53,-73.99361022,40.72521637,-73.98175843,40.72472943,2
5.82,16-06-2023 04:28,-74.00694139,40.733377,-73.99463948,40.72813897,4
6.56,16-04-2023 21:46,-73.98760328,40.73128351,-73.97203314,40.73504098,3
9.52,06-06-2023 03:22,-73.95866222,40.74568116,-73.99743245,40.73197164,2
8.86,21-11-2023 06:46,-73.98009891,40.75949703,-73.98067342,40.73281896,6
10.86,25-06-2023 19:59,-73.95211297,40.73582836,-73.99858679,40.73384621,5
7.89,29-04-2023 09:56,-73.97978271,40.7207242,-73.96441972,40.73804072,1
7.18,12-05-2023 21:45,-73.99344607,40.75113624,-73.99075189,40.72753516,3
7.09,16-11-2023 17:23,-73.99840116,40.75634557,-73.98349806,40.7366701,2
5.82,16-07-2023 00:51,-73.96832853,40.77777223,-73.96470713,40.76130471,2
7.21,14-07-2023 13:07,-73.97781712,40.75536825,-73.97042422,40.73418406,4
6.33,28-05-2023 08:21,-73.97376006,40.74827035,-73.98601781,40.73031031,3
11.93,07-04-2023 08:38,-73.96469239,40.7544041,-74.00573832,40.72406174,1
7.69,22-08-2023 07:22,-73.96644579,40.77567404,-73.95470358,40.74999829,1
3.74,08-03-2023 01:34,-74.0073982,40.76970269,-74.00952449,40.77051896,4
6.54,10-07-2023 07:30,-73.96184569,40.73937872,-73.96592435,40.723541,4
8.75,23-06-2023 22:43,-73.9780378,40.73423526,-73.95327576,40.75253956,4
7.44,04-12-2023 09:34,-73.98649749,40.73575802,-73.99159974,40.75903713,2
8.33,24-05-2023 18:56,-73.97774883,40.75026526,-74.00547346,40.7555477,3
6.97,13-11-2023 00:09,-73.97325291,40.76464297,-73.9950273,40.77265739,1
8.23,10-10-2023 08:15,-74.00102962,40.75019315,-73.9911949,40.77198373,5
3.51,08-03-2023 05:02,-73.98495508,40.72406778,-73.98292078,40.72343846,1
7.46,30-10-2023 07:34,-73.98986483,40.76341484,-73.97848565,40.74165664,6
7.23,21-01-2023 10:12,-73.98897546,40.76835821,-73.96648019,40.76024979,3
14.53,02-01-2023 05:39,-74.0045199,40.73736987,-73.95594509,40.77714668,4
7,21-06-2023 22:23,-74.00040939,40.75984754,-73.98211239,40.76828109,2
9.67,11-01-2023 16:52,-74.00029008,40.74559551,-73.96522029,40.73059536,1
10.72,27-05-2023 16:45,-73.98760652,40.77334716,-74.00236806,40.73675253,5
7.46,15-04-2023 00:23,-73.95633051,40.77071353,-73.99027301,40.76581563,2
5.23,25-05-2023 10:28,-73.99763836,40.75152592,-74.00291525,40.74828849,1
5.86,27-06-2023 22:08,-73.98502845,40.76149033,-73.96849553,40.75283815,3
9.44,27-10-2023 13:36,-73.99130344,40.77300098,-73.95554128,40.75653879,1
7.42,28-03-2023 22:34,-73.962757,40.74974302,-73.95665651,40.72619749,5
10.73,01-02-2023 10:03,-74.00699241,40.73879504,-73.9904131,40.77135772,2
3.85,07-10-2023 17:57,-73.9982074,40.76521997,-73.99594683,40.77178807,1
6.68,19-02-2023 17:23,-73.99736151,40.73320398,-73.99355698,40.74809437,5
9.24,03-11-2023 04:00,-73.95042223,40.74331187,-73.99275992,40.75761071,1
9.14,05-04-2023 08:50,-73.9757535,40.77194363,-74.00506525,40.75959425,1
8.67,18-04-2023 21:39,-74.0016625,40.76346534,-74.00199935,40.73138336,6
7.62,13-11-2023 23:46,-73.99366805,40.74422866,-73.99713098,40.72675509,4
5.6,28-12-2023 02:27,-73.99993067,40.73288467,-74.00950986,40.72124038,5
10.16,18-07-2023 12:57,-74.00252373,40.7413581,-74.0071662,40.77477291,1
4.87,06-09-2023 09:02,-73.96216908,40.73704625,-73.96808698,40.7407428,6
5.68,21-11-2023 08:30,-73.98025484,40.73056536,-73.97284057,40.72514986,2
7.45,25-06-2023 10:40,-73.97212739,40.76459997,-73.95327467,40.747948,3
5.65,27-12-2023 21:17,-73.99012493,40.73512419,-73.98589457,40.72453751,4
7.56,10-12-2023 12:29,-73.97677829,40.74725005,-73.9833401,40.72511505,6
5.82,16-05-2023 05:50,-73.99454586,40.74315157,-74.00593589,40.74933312,4
8.65,30-10-2023 20:09,-73.99151782,40.77892464,-74.00086496,40.7505302,4
5.95,30-01-2023 06:06,-73.97086572,40.74346553,-73.96850356,40.75480859,3
10.58,11-07-2023 10:35,-74.00097899,40.72479895,-73.99589762,40.75937869,5
9.46,13-02-2023 16:15,-73.97296669,40.72538955,-73.96360336,40.76009604,2
5.45,23-08-2023 19:29,-73.95886591,40.75544522,-73.9676592,40.7459798,3
7.98,06-01-2023 18:52,-74.00277461,40.75596181,-73.96516426,40.75861198,2
4.88,30-10-2023 12:00,-73.95615232,40.74512554,-73.96856504,40.73828439,2
7.99,26-07-2023 13:15,-74.00523326,40.74591062,-73.96754024,40.74647849,4
8.12,17-01-2023 21:41,-73.98906545,40.72323595,-73.97719203,40.74359962,1
6.66,24-05-2023 19:28,-73.97336944,40.75099279,-73.96930578,40.7397466,2
6.76,05-07-2023 06:51,-73.97643511,40.75028437,-73.97842924,40.73431425,2
4.42,07-08-2023 06:39,-74.00421654,40.72897296,-73.99763469,40.72470754,2
10.81,26-10-2023 18:54,-73.96206521,40.72623036,-73.99694355,40.75035463,2
10.29,07-10-2023 03:34,-73.9516108,40.72741435,-73.98568184,40.75223729,4
5.81,30-06-2023 16:53,-73.9991263,40.72606169,-74.00916495,40.7401693,2
8.45,29-08-2023 14:04,-73.95629214,40.75658249,-73.95664219,40.77855063,1
7.53,09-07-2023 14:35,-73.97659143,40.73178896,-73.99390403,40.75341767,6
14.94,27-04-2023 20:10,-73.95384397,40.73508581,-74.00690772,40.77334063,5
8.2,11-02-2023 14:41,-73.99943484,40.73041433,-73.98453446,40.75420512,5
12.67,29-03-2023 22:47,-73.96247872,40.77747012,-73.96106413,40.73139495,2
7.62,25-03-2023 02:14,-74.00641311,40.77127705,-73.98615884,40.77847735,4
12.83,17-12-2023 04:59,-73.95700821,40.73382969,-73.99423902,40.7731201,1
6.42,18-12-2023 19:01,-73.96955043,40.73965398,-73.97730586,40.74827642,1
4.65,14-05-2023 00:00,-73.98778471,40.73259357,-73.97553717,40.73458347,2
8.38,11-06-2023 18:10,-73.99857199,40.74951256,-73.96444862,40.73336018,4
12.71,12-05-2023 19:27,-73.96100801,40.72117663,-73.96201479,40.76836123,5
9.6,04-04-2023 14:52,-73.97380552,40.76028208,-73.96762754,40.72414712,6
6.83,23-06-2023 08:08,-73.98837505,40.75138949,-74.00972768,40.75828362,3
8.85,28-10-2023 08:34,-73.98336985,40.77391834,-74.00987529,40.7584081,2
5.46,16-05-2023 18:33,-73.96040744,40.72986356,-73.951353,40.73094727,2
4.92,18-01-2023 19:32,-73.98966437,40.76824655,-73.99414769,40.76229474,2
5.35,24-04-2023 20:58,-74.00462204,40.76751766,-73.99305898,40.76232438,4
5.64,26-08-2023 12:27,-73.95532307,40.72763087,-73.96606553,40.74100185,3
5.79,21-01-2023 06:39,-73.98675938,40.74391355,-73.97510486,40.74900255,4
11.57,24-12-2023 23:42,-73.98909675,40.73020916,-73.98218613,40.76996581,2
6.42,25-11-2023 03:10,-73.99773602,40.73528323,-74.00301362,40.7513892,3
11.66,17-03-2023 20:50,-73.95615465,40.73579477,-74.00511074,40.75708943,1
7.49,01-12-2023 15:28,-73.99694968,40.75337418,-73.96778261,40.74476618,1
8.58,08-05-2023 21:39,-73.97179963,40.74468466,-74.00252373,40.72897595,6
7.55,15-07-2023 23:27,-73.9571541,40.77686397,-73.98385138,40.779884,3
11.6,07-10-2023 10:40,-74.00790518,40.72758221,-73.96583244,40.75189219,2
9.89,28-11-2023 10:46,-73.9602725,40.77842153,-73.95460806,40.74018679,4
10.26,24-10-2023 04:06,-73.98536403,40.73383832,-73.95758484,40.76282724,2
5.11,15-06-2023 22:22,-73.97052153,40.76637244,-73.95815798,40.75724931,3
5.51,24-04-2023 02:40,-73.98765573,40.7403382,-73.98849013,40.7339745,6
